"Story","Title","Result","Date","Stability","Duration (s)"
"Yo como usuario del portal Demo","el usuario escoge el metodo de pago Master Credit","ERROR","2022-01-05T07:52:16.881-05:00[America/Bogota]","0.0","14.44"
