"Story","Title","Result","Date","Stability","Duration (s)"
"Yo como usuario del portal Demo","el usuario verifica los detalles del envio del producto Tablet","ERROR","2022-01-04T19:49:17.233-05:00[America/Bogota]","0.0","27.73"
