"Story","Title","Result","Date","Stability","Duration (s)"
"Yo como usuario del portal Demo","el usuario escoge el metodo de pago Master Credit","PENDING","2022-01-04T19:58:35.05-05:00[America/Bogota]","0.0","0.22"
