"Story","Title","Result","Date","Stability","Duration (s)"
"Yo como usuario del portal Demo","el usuario selecciona articulos de tecnologia y realiza el pago en linea","FAILURE","2022-01-04T18:29:48.698-05:00[America/Bogota]","0.0","29.77"
