"Story","Title","Result","Date","Stability","Duration (s)"
"Yo como usuario del portal Demo","el usuario selecciona articulos de tecnologia y realiza el pago en linea","PENDING","2022-01-04T15:37:29.289-05:00[America/Bogota]","0.0","13.29"
