"Story","Title","Result","Date","Stability","Duration (s)"
"Yo como usuario del portal Demo","el usuario selecciona articulos de tecnologia y realiza el pago en linea","SUCCESS","2022-01-04T19:48:55.297-05:00[America/Bogota]","0.0","20.53"
