"Story","Title","Result","Date","Stability","Duration (s)"
"Yo como usuario del portal Demo","el usuario escoge el metodo de pago Master Credit","FAILURE","2022-01-04T20:34:04.432-05:00[America/Bogota]","0.0","22.33"
